individualnumber,gender,citycode,dateofbirth
65739178,K,34,1977
102072344,E,,1989
98351979,K,34,1973
95833085,E,6,1973
96486178,K,35,1958
95694665,K,17,1998
95592297,K,34,1983
78401285,K,22,1994
4657891,E,1,1974
99660468,K,,1981
93245471,K,57,1991
17586194,E,54,1962
101540808,E,34,1956
100680554,E,34,1954
20233577,E,67,1965
99023485,K,77,1954
100297104,K,,1967
93876418,K,34,1987
100154503,K,,2000
92858473,E,10,1989
98948239,E,34,1983
100881435,K,31,1977
101359911,K,58,2002
99969997,K,34,1990
98753985,K,6,1974
93559160,K,,1989
99870790,K,44,1986
100292536,K,34,1988
95007232,K,17,1965
93443395,E,,1989
94738344,K,16,1978
97599883,E,21,2000
96065757,E,47,1976
18558522,E,,1978
97347166,E,25,1980
20357519,K,34,1975
98434117,E,6,1985
94217351,K,7,1964
93261234,K,,1993
91155522,K,6,1991
96385013,E,35,1978
94294065,E,,1966
93459831,E,37,1984
95301141,K,,1984
96728026,E,35,1992
60514438,E,74,1964
98127463,E,20,1974
93444068,E,42,1990
95418252,E,,1973
98415805,E,34,2000
88131398,E,41,1966
4502749,E,1,1975
101947668,K,34,1985
7251093,E,34,1978
96094122,K,6,1966
97356159,K,6,1990
95986412,K,,1988
94973157,K,,1981
94773031,E,,1979
86364070,K,34,1984
94438664,E,35,2000
96791200,K,35,1978
97264925,K,41,1984
96558324,K,,1982
101746175,K,,1997
98287642,E,10,1989
93531733,K,34,1940
93297511,E,,1987
101222347,K,,1995
100518907,E,1,1989
94445373,K,,1987
100836756,E,31,1980
96026380,E,59,1952
96385217,E,60,1962
95444537,E,,1992
101110477,E,16,1998
99906802,K,,1985
89060006,E,14,1996
65521188,E,77,1978
98697377,E,34,1980
93046527,E,70,1986
96563891,E,35,1977
100898401,E,27,2002
101206319,E,35,1993
96950359,K,34,1985
97654676,E,60,1986
95936513,K,35,1981
101809084,K,21,2000
95079603,K,35,1970
97296716,E,6,1982
7664029,K,36,1968
100654391,E,,1997
95138230,E,34,1959
101153606,K,34,1974
65504691,K,52,1988
100205279,K,35,1966
96303384,K,43,1977
93528919,K,59,1974
82587402,E,,1993
95681308,K,34,1960
99440459,E,37,1951
96208623,E,16,1973
96992815,E,42,1978
101680778,K,50,1988
100429223,K,52,1986
94331688,K,27,1968
91299448,E,,1982
101915530,E,34,1999
100473494,K,35,1978
47830553,K,26,1991
97188741,E,6,1976
95697193,K,10,1997
101617726,E,34,1976
87558874,K,48,1956
5348056,E,,1976
54088511,K,1,1970
96626413,E,11,1980
60635118,K,34,1974
96104991,K,34,1977
90968181,E,,1987
96747602,K,38,1998
93303425,E,6,1954
68686832,E,35,1980
52433726,E,35,1956
101331138,E,54,1983
13458805,E,7,1964
93221123,E,8,1993
94626066,E,34,1985
96680798,E,48,1994
94633774,E,,1972
21934183,K,34,1966
44153275,K,35,1988
10152783,K,34,1977
93084823,E,34,1991
93021506,K,,1990
96213048,K,,1977
94607081,K,10,1959
84895932,E,26,1959
96658591,K,34,1984
97540196,E,6,1998
95780963,K,,1992
98497760,K,35,1980
98742790,K,,1985
100914816,E,67,1997
97346350,E,41,1995
94651882,E,54,1964
42412701,E,6,1960
94610833,E,,1980
99732166,K,7,1972
100638750,K,,1988
97325285,E,72,1999
97528307,E,6,1988
96679452,K,35,1954
91220572,K,,1996
96524861,E,41,1990
97916651,K,17,1991
98991673,K,44,1999
97438440,E,,1995
96145897,E,7,1963
93934290,K,34,1974
95235153,E,6,1995
100895301,K,,1998
95195694,E,28,1961
96012024,E,,1990
102256932,E,7,1996
95093021,K,34,1958
102048730,E,72,1982
101364193,E,,1995
93082070,E,48,1974
101942488,K,27,1993
90407811,E,,1993
22176500,E,,1970
102273551,E,,1990
100843873,E,34,1990
98954050,E,42,1996
74384277,E,,1991
95870300,E,,1983
92986106,E,10,1949
101211417,K,,1979
97005356,K,10,1975
94129400,E,35,2000
94198610,K,34,1965
20908387,K,,1965
101570784,E,42,1988
94611098,K,59,1966
93071752,E,,1986
96520640,E,41,1992
101328242,K,17,2000
98941101,E,17,1977
98895627,E,34,1983
100596763,E,6,1961
94412297,K,53,1965
99392028,E,42,2001
95618195,E,34,1985
92703453,K,35,1965
93687323,E,61,1970
100389377,E,34,1989
89116267,K,34,1954
99819545,E,34,1982
89032232,K,,1988
99606449,K,,1998
92925277,E,34,1995
102027074,E,65,1967
13524671,E,,1969
99530938,K,54,1947
101135477,K,34,1984
97561383,K,,1951
97096039,E,72,1972
54370022,K,35,1951
100916427,K,7,1996
98062596,K,6,1999
99961065,K,6,1982
95890019,E,34,1984
100017408,K,55,1954
100584100,K,,1978
102047588,K,34,1966
99445353,K,6,1996
97391885,K,42,1969
96810103,E,10,1967
98535934,E,,1966
101069815,E,66,1988
101009924,K,21,1987
100618093,E,,1985
101615442,E,34,1964
98035373,E,34,1948
99038636,K,,1974
94967325,K,35,1955
47589275,K,31,1991
68449123,E,67,1976
92696622,E,,1981
96367231,E,7,1960
101077279,K,34,1986
91330913,E,,1968
94759123,K,45,1982
101930416,E,56,2000
19199991,K,41,1944
18729080,E,25,1958
97030703,E,55,1990
97818321,E,,1976
100859411,E,7,1984
88660059,E,52,1979
21726368,E,7,1966
95692299,E,39,1975
101392701,E,63,1999
84305035,E,34,1946
90484668,E,50,1987
94939551,K,26,1968
37811995,E,10,1956
100810715,E,65,1965
99792770,E,31,1989
9446590,E,,1978
23710279,K,35,1975
98260398,K,7,2000
100349613,K,55,1993
97896932,K,48,1998
101005703,K,45,2001
102096957,E,,1996
95913959,E,41,1992
98524718,K,71,1964
96261662,K,6,1991
101281565,E,64,1989
96363214,E,34,1998
101880252,E,34,1980
95846421,E,35,1953
96756656,E,7,1978
97854150,E,35,1959
97830536,E,34,1986
97960718,K,10,1999
95664199,E,62,1994
101463604,K,47,1990
98660202,E,54,1981
98756330,E,,1975
100625597,K,53,1993
95297572,E,,1955
95778944,E,10,1987
101628187,K,16,1998
93298449,K,20,1965
99815711,K,10,1996
98711590,K,34,1960
92211559,K,34,1945
93780820,K,7,1961
101531815,K,6,1998
98900786,E,78,1979
99323674,E,2,1984
98766444,E,48,1947
94055622,K,18,1983
97531060,E,,1996
99198916,E,35,1987
77957046,E,52,1991
98738405,E,16,1972
101166330,K,34,1973
95882719,E,10,1997
94233827,E,6,1995
99130522,K,34,1994
98682470,E,35,2000
99469150,E,35,1973
92791791,E,29,1985
92686283,K,,1972
7964973,E,39,1961
96077747,E,19,1979
98476369,K,76,1998
95608855,K,7,1959
99152912,K,11,1999
98069509,E,34,1984
94025768,K,,1982
101326835,K,6,1990
93251303,K,,1986
96165412,K,8,1977
95902825,E,34,1997
94080826,E,34,1981
99524494,E,34,1983
59264290,E,,1975
99920424,E,67,1990
96082845,E,7,1989
99017693,E,,1984
6343468,E,39,1960
94165473,E,41,1971
95005743,E,6,1980
94371513,E,50,1993
87145101,K,35,1964
96663628,E,,1990
98129604,K,39,1975
97677678,K,47,1966
101808411,E,31,1988
94377488,E,6,1979
95509383,K,34,1977
94476817,K,10,1974
95250365,K,60,1998
91613198,K,34,1991
94407342,K,55,1956
100596824,E,74,1994
97420046,E,25,1981
101253852,K,34,1994
97378059,K,35,1967
97526961,E,,1970
100530754,E,,1986
98974360,E,34,1983
21190060,E,,1979
94763548,E,,1977
96290782,K,43,1962
99264578,K,,1942
96074994,K,34,1997
100041613,E,33,1992
20268161,E,,1974
101127422,K,78,1965
100759470,K,34,1978
61787506,E,48,1987
91227546,E,31,1979
95145448,E,48,1972
94033089,E,6,1979
94078828,K,,1983
101967162,E,26,1953
98854435,E,7,1979
95713547,E,72,1967
97216820,E,33,1965
96057090,K,35,1973
94798235,E,,1971
20558787,E,54,1969
92263334,E,59,1970
98057090,K,20,1979
96016245,E,72,1981
5534316,K,,1980
21862117,K,6,1944
82286233,K,35,1962
92914652,E,,1975
101672580,K,63,1999
95375714,K,,1975
20392980,K,,1959
95137536,E,31,1970
93526410,E,,1982
99079664,E,10,1982
94534771,K,7,1971
13172951,E,6,1962
101568296,K,1,1955
95131439,E,27,1979
100325326,E,59,1991
99295431,K,,1992
95183622,K,25,1998
101204504,K,35,1971
96890651,E,18,1957
100312438,E,,1989
101887613,E,20,1991
94403447,K,17,1970
96260112,E,,1993
100262417,K,35,1994
94071976,E,18,1952
95744543,K,,1985
94526981,E,10,1958
100419149,E,55,1980
83646926,K,6,1984
6365715,K,,1949
100354221,K,34,1979
94603043,K,,1987
97294350,K,27,1982
23001455,E,34,1966
867927,E,7,1962
96627534,E,1,1978
100457527,K,34,1961
95285378,E,34,1955
93369861,K,26,1951
97663118,E,46,1980
96416131,E,7,1972
93216820,E,20,1990
95518498,K,,1987
94083783,E,35,1955
99755004,K,34,1987
97207501,E,35,1984
97892915,E,38,1994
5388411,K,34,1965
99339090,K,38,1999
101535750,K,41,1969
102033823,K,61,2003
97525962,E,36,1986
95213924,E,34,1979
100358850,K,43,1997
98409952,K,34,1983
97528450,K,23,1999
100401245,E,38,1973
100103910,E,7,2002
83356422,E,6,1995
97218635,K,,1984
4485640,E,2,1966
93155501,E,,1982
94872890,K,34,1966
98755575,E,1,1956
93096548,K,,1980
94180624,E,,1984
88107845,K,,1960
96154747,E,34,1974
100654900,E,35,1962
99606245,E,34,1972
94720011,K,,1980
95346859,K,1,1984
18921294,E,,1956
98037106,K,34,1992
94170245,K,,1973
97510464,E,,1989
100453550,E,6,1954
88616032,E,34,1985
100043815,E,,1976
9538211,E,34,1974
93200037,E,,1992
92933963,E,48,1981
102117124,E,13,1994
97165106,K,,1983
90462196,E,39,1978
51633607,E,41,1986
94222611,E,35,1987
24584155,E,,1964
94181358,E,44,1994
101129502,E,53,1987
93037187,K,34,2047
94911573,E,,1983
97263028,K,6,1993
95504346,K,,1993
93568927,K,,1989
93001440,K,35,1994
94022933,E,16,1979
89641706,K,,1966
88866078,K,,1954
94573128,E,1,1973
96000135,K,31,1998
97065043,K,6,1965
94238170,K,,1959
101402285,K,34,1968
95182133,E,,1956
89138453,K,34,1970
94763956,K,,1991
95351835,E,,1944
95075708,E,,1995
100244431,K,6,1996
98347838,K,44,2001
88493762,K,,1966
96798826,K,,1998
100570600,K,52,1989
95600800,E,,1970
88529040,K,35,1971
102185009,E,58,1994
81402895,E,42,1940
99871503,E,34,1989
85597353,K,23,1992
95815017,K,,1987
101750844,K,6,1996
96876764,K,22,1962
93658468,E,,1963
101976746,E,,2000
100891997,E,38,1986
93908983,E,,1958
101796339,E,9,1980
88697335,E,9,1977
94448248,E,,1983
93510443,E,,1999
99936227,E,34,1957
90460768,E,21,1992
88121936,E,,1976
99954743,E,,1973
94574678,K,1,2000
94717931,K,35,1947
94514644,K,,1983
975168,K,7,1958
101597069,E,16,1981
100351937,K,54,1995
101392619,E,35,1998
99902621,E,16,1981
95547210,K,35,1957
93337193,E,51,1978
94738935,E,34,1984
94139310,E,54,1989
94269288,K,,1992
23836709,K,,1982
84255645,K,9,1978
93700741,E,34,1988
98677698,K,16,1985
98911186,E,9,1981
101155114,E,28,2000
93091858,K,,1973
12965748,E,34,1953
100434647,K,,1991
100344759,E,7,1942
99958026,E,35,1984
96467824,K,34,1998
98197550,K,34,1984
101697458,K,,1990
39873354,E,67,1966
102003174,E,34,1968
18339594,E,,1964
90430853,K,,1984
101586669,E,42,1981
95708775,E,,1987
92753739,K,79,1992
98884228,E,6,1977
100690056,K,42,1999
6908936,E,,1986
95792892,E,10,1986
92017162,K,9,1998
99680818,K,,1975
98264802,K,26,1986
99850051,K,2,1989
94539583,E,34,1981
55901435,K,35,1965
88904048,K,,1988
96444904,E,34,1986
92990163,E,34,1983
17063344,K,1,1985
7334291,K,35,1967
98647661,E,34,1996
5817743,K,34,1955
46448652,E,34,1983
102188374,K,55,1993
100529408,K,16,1962
98628207,E,,1990
93671417,E,6,1985
95107560,K,,1982
96259765,E,,1988
101406771,K,34,1999
91710325,E,6,1982
100215576,K,,1981
94105500,E,,1976
101951990,E,35,1977
43334722,K,34,1959
98204034,K,7,1968
95343902,K,63,1994
93598781,K,9,1973
96454406,E,34,1989
91239128,E,34,1985
101193288,E,16,1990
100145285,K,10,1978
98236967,K,39,1972
93377100,E,,1980
98128258,E,48,2001
100004234,K,5,1998
101393353,E,34,1962
96690096,E,80,1986
93720113,K,35,1959
99300855,K,7,1989
97404405,K,7,1972
61245957,K,7,1978
98559996,K,24,1979
100581652,K,,1989
98027787,E,17,1979
94060230,K,,1984
94230380,K,72,1999
11108267,K,34,1967
95628553,K,16,2000
100152932,K,58,1962
98137638,K,,1981
98167410,K,47,1986
101799540,K,45,1969
98775212,E,73,1978
16713092,K,34,1973
99101259,E,34,1996
94644010,E,35,1987
101703290,E,63,1980
98076483,K,31,1994
100069427,E,34,1982
84006007,K,,1994
100464011,K,34,1996
95355118,K,51,1992
101662241,E,,1992
12185308,E,34,1968
89391374,E,,1980
95641706,K,55,1976
98816200,E,,1972
99399858,E,,1991
97395902,E,,1985
88490479,E,,1959
5652670,K,34,1975
73417842,E,,1972
96123078,E,34,1957
102264211,E,1,1962
20284658,E,43,1960
101596844,K,,1985
92916324,E,50,1960
93986248,E,34,1969
100278016,K,6,1997
102200833,K,,1992
7790703,K,26,1961
91570660,E,34,1975
98088473,E,45,1985
100057355,K,,1980
94853619,K,55,1985
45311108,E,,1980
94762467,E,,1978
101517764,K,11,1975
100074342,K,35,1967
96575412,K,34,1993
99651719,K,15,2000
100683530,E,,1965
92576207,E,34,1980
97651902,K,,1993
95867934,E,50,1980
94422819,K,34,1964
102053746,K,34,1985
82566520,K,1,1974
97544314,K,,1950
94814976,K,35,2000
100549657,K,56,1995
3779304,E,43,1964
89229462,E,21,1987
20924108,E,21,1978
102201424,K,,1968
102202097,E,63,1991
94847705,E,,1964
96126035,K,,1985
96871258,E,,1975
101394352,E,,1999
102100301,K,35,2000
100223284,K,20,2000
94663260,E,35,1979
97544070,E,34,1981
4588782,E,7,1968
94691585,E,,1974
93891344,K,,1980
97101850,K,,1999
80926213,K,35,1977
100153462,K,3,1958
88511462,E,48,1982
98775355,E,43,1976
96180767,K,31,1992
96227566,E,34,1972
99402264,E,,1997
94750048,E,9,1982
96895932,E,10,1978
6918234,K,7,1949
98882657,E,33,1980
92754065,E,35,1973
97139208,E,7,1954
96787019,K,31,1977
97653982,E,48,1985
101185090,K,34,1984
95345921,E,,1956
96795257,K,55,1990
88077114,E,61,1983
93927152,E,,1980
97696499,E,39,1990
99836837,K,34,1995
93188556,K,58,1995
100098751,E,46,1992
79717257,E,46,1974
100915264,K,7,1984
89713730,K,11,1995
99949645,K,42,1978
98752557,E,,1986
100595865,K,26,1989
95014042,K,35,1978
93393536,K,7,1990
93405934,E,,1975
100044406,K,6,1998
99744726,K,67,1965
101519865,K,21,1998
96837652,E,,1978
98402896,E,,1985
98506589,E,43,1979
95712792,K,,1987
94033863,K,35,1994
98369311,K,31,1999
98010535,E,67,1986
88294696,E,34,1971
97341435,E,55,1971
96357952,K,,1966
95146304,E,1,1986
87124097,K,35,1989
101156582,K,34,1993
95053419,E,35,1965
94616053,K,,1997
100494334,E,34,1973
95141084,E,9,1999
96454671,E,,1991
85323815,E,,1962
102143430,K,17,1974
100675679,E,38,1970
99058660,E,,1994
90171814,K,1,1995
99172610,E,35,1996
88748559,E,1,1980
100716259,E,51,1955
42989772,E,,1982
102032538,K,6,2003
101625026,E,16,1990
99257869,E,,1968
100942977,E,32,1993
94545089,E,48,1951
93999727,E,10,1970
99330036,E,34,1975
95184478,K,,1999
96090553,K,,1980
93317800,K,,1976
42819397,E,6,1977
98910166,E,22,1981
93216452,E,78,1974
96750721,E,7,1993
97229014,K,,1996
97216065,E,34,1991
100639055,E,55,2000
100552818,E,34,1997
95254218,K,16,1988
95687567,K,16,1997
95155358,E,,1994
93906699,K,61,1991
91064471,K,35,1994
100149384,E,,2001
98849745,K,34,1999
97530305,K,34,1982
98568907,E,31,1983
100280912,E,7,1989
89275344,E,31,1984
98583650,E,71,1998
81106967,K,16,1977
22194444,E,,1973
98602717,K,10,1979
98437114,K,39,1985
15773024,K,6,1981
93531630,K,35,1949
6424056,K,34,1965
100981252,E,16,1994
84675841,E,6,1983
94821359,K,35,1965
95518212,E,64,1989
97232032,K,45,2000
99018488,K,35,1978
96339436,K,16,1946
100561586,K,35,2002
97099831,K,42,1995
95069304,E,,1990
94424613,E,23,2000
93219205,E,,1960
95533445,E,1,1970
99500594,E,9,1995
99487441,K,,1957
94551329,E,,1991
91757919,K,,1972
101827783,K,74,1992
99594152,E,2,1986
97368862,E,,1987
95669602,E,33,1951
100449798,E,67,1997
91354567,K,,1991
96423614,K,41,1979
102130664,K,,2002
100589890,E,42,1996
93862367,K,34,1988
97435584,K,,1995
96326304,E,,1985
95022219,K,,1989
78916139,E,6,1984
95769869,K,,1968
94063105,E,34,1985
94896727,E,,1969
99192125,E,41,1988
17727815,E,80,1954
96334807,E,,1998
94282563,K,34,1986
96879965,E,34,1992
101842995,K,42,1971
93997504,K,23,1993
102026298,E,21,1962
13038037,E,47,1971
97135639,K,33,2000
94780432,E,,1973
93083599,E,6,1981
98270491,K,6,1972
92723742,K,,1999
92898868,E,,1971
99425327,K,34,1980
94610465,E,,1974
93896238,K,,1988
101651107,E,1,1972
93312498,K,7,1982
22550650,E,,1953
94600616,E,34,1963
89606060,K,21,1983
101078522,K,35,2002
101626881,E,34,1999
21226663,E,,1967
98610751,E,34,1969
99016122,E,72,1986
89257093,K,44,1989
97388030,E,35,1980
101565379,E,34,1995
99197162,E,34,1931
96028826,E,16,1967
92967161,K,,1981
94468945,K,34,1991
95726475,K,3,2000
83329790,E,,1968
89685405,K,,1991
97644051,K,35,1957
96506711,K,22,1998
99782961,K,31,2000
100513706,K,64,1998
99282604,K,34,1995
74096444,K,7,1980
99684305,E,,1985
98791505,E,34,1997
94096772,K,,1997
94420861,E,,1971
96028153,E,69,1972
102269574,K,16,1961
45272730,E,26,1968
97837611,E,12,1991
100904925,E,41,1988
42247016,E,,1970
99356647,E,42,1975
100529122,E,38,2000
90583894,E,36,1994
98839059,K,63,1990
42962528,E,3,1982
94196835,K,,1944
16565067,K,65,1976
100428447,K,34,1958
100902784,K,35,1988
100495802,K,16,2000
94657897,K,,1971
93258317,K,,1993
95215800,K,45,1988
96888958,E,35,1956
94053969,K,34,1985
93281115,E,34,1990
102029663,E,42,1981
96590889,K,7,1994
3628770,E,25,1968
91559383,E,6,1971
97948013,K,34,1991
96184967,K,59,1997
101681144,E,,1998
101125403,E,,1975
95943588,E,38,1962
100933576,K,,2001
97590257,E,,1994
17728549,E,62,1966
93089818,K,,1981
98432199,E,34,1983
95276833,E,65,1972
92046118,K,35,1971
92646946,K,,1977
95748131,E,,1982
93986696,E,,1986
93369840,E,7,1978
67017466,E,,1982
7727794,E,10,1948
98701495,E,34,1994
100872196,K,33,1961
94212802,K,35,1987
101701801,E,,1990
95878313,E,48,1977
96677412,K,48,1973
100447310,K,35,1965
101808390,K,,1998
83115144,K,,1973
100637913,E,35,1992
97707103,K,33,1977
98481711,E,60,1947
101669337,E,,1997
23452035,E,35,1973
100705003,E,79,1970
100873481,K,7,1992
101631388,K,22,1998
93096323,K,,1983
91745847,K,35,1985
96059944,E,37,1980
94182765,K,,1978
96005212,K,41,1994
94133396,E,,1974
101317352,E,51,1997
97123771,K,27,1996
40532054,K,,1985
95953172,E,,1997
101495353,K,34,1995
99558262,E,71,1969
97674904,E,48,1974
101161089,E,7,1970
97274875,E,33,1960
101428549,K,,1981
100188128,E,,1993
5932957,K,35,1977
99588850,E,35,1954
94325753,E,9,1978
95693481,E,72,1981
24056758,K,16,1980
95956863,K,23,1996
97790465,E,42,1996
66725616,E,48,1957
100197651,E,63,1966
92858370,E,35,1973
95396003,E,,1995
99478978,E,11,1988
88421044,E,,1965
93368841,E,,1980
97723518,E,34,1998
21550609,E,35,1957
95046159,K,,1996
99496903,K,,1999
98326304,K,34,1985
96124464,K,35,1981
94349550,K,10,1964
91201484,K,1,1979
94298713,K,34,1959
99468048,K,34,1982
100997545,K,33,1991
82731572,E,55,1981
95148710,E,63,1999
96717849,E,34,1997
98880699,E,38,2000
93350998,E,34,1955
93124892,K,,1990
94689402,E,,1991
99393597,K,6,1994
3295362,E,,1963
92690136,E,48,1989
93562401,E,72,1971
44201725,E,35,1982
52975824,E,41,1960
101228015,E,63,1959
100997953,E,,1970
95519558,E,,1977
100613973,K,22,1973
98906393,E,35,1946
93061983,E,,1952
95780452,K,9,1961
99295879,E,52,1948
95984902,E,39,1970
3670288,K,6,1959
101695357,E,,1991
827816,E,55,1951
98593785,K,17,1980
98648109,E,41,1995
92857350,E,55,1974
53738156,E,9,1969
97361072,K,33,1962
93469985,K,,1973
98673130,E,,1993
99302935,K,34,1993
22296057,E,34,1983
101358666,K,58,1990
99110170,E,77,1993
97146508,E,6,1988
93739199,E,1,1956
99401917,K,,1979
96001052,K,31,1988
93143408,K,,1955
94627431,K,9,1978
74713504,E,45,1957
59499204,E,,1979
100939591,K,34,1958
100579551,E,65,1969
97057905,E,,1975
93513970,E,35,1981
101959025,K,47,2000
98907474,K,35,1988
18661174,E,16,1962
96384033,E,35,1961
93076686,E,22,1958
99974176,E,7,1989
95251730,K,35,1969
100837917,E,34,1994
99170856,K,17,1971
99432362,E,2,1984
101572149,E,38,1999
98494374,K,14,1989
95955109,E,34,1966
97289170,E,35,1987
83765341,E,,1966
93426040,K,35,1996
92956618,E,34,1980
99911002,K,3,1956
97201097,K,34,1982
